16793158.000000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000
16794471.000000,1,201.000,199.000,169.000,182.000,161.000,139.000,41.000,0.000,0.000,35.000,201.000,1328.000000
16795797.000000,1,200.000,167.000,167.000,167.000,143.000,125.000,73.000,0.000,0.000,0.000,200.000,1242.000000
16797133.000000,1,184.000,183.000,166.000,167.000,143.000,125.000,98.000,0.000,0.000,0.000,192.000,1258.000000
16798462.000000,1,173.000,193.000,167.000,166.000,143.000,125.000,101.000,0.000,0.000,0.000,167.000,1235.000000
16799807.000000,1,167.000,200.000,167.000,167.000,143.000,125.000,40.000,0.000,0.000,42.000,166.000,1217.000000
16801170.000000,1,166.000,200.000,166.000,167.000,142.000,125.000,0.000,0.000,0.000,96.000,167.000,1229.000000
16802524.000000,1,167.000,200.000,167.000,166.000,143.000,125.000,28.000,0.000,0.000,63.000,167.000,1226.000000
16803856.000000,1,171.000,200.000,167.000,167.000,143.000,125.000,97.000,0.000,0.000,0.000,166.000,1236.000000
16805195.000000,1,200.000,200.000,166.000,167.000,143.000,125.000,99.000,0.000,0.000,0.000,167.000,1267.000000
16806521.000000,1,200.000,200.000,167.000,166.000,143.000,125.000,10.000,0.000,0.000,80.000,167.000,1258.000000
16807856.000000,1,200.000,200.000,167.000,167.000,143.000,125.000,0.000,0.000,0.000,107.000,166.000,1275.000000
16809205.000000,1,200.000,200.000,166.000,167.000,143.000,125.000,52.000,0.000,0.000,27.000,167.000,1247.000000
16810581.000000,1,178.000,191.000,167.000,166.000,142.000,125.000,107.000,0.000,0.000,0.000,167.000,1243.000000
16811891.000000,1,167.000,167.000,167.000,170.000,143.000,125.000,61.000,0.000,0.000,27.000,166.000,1193.000000
16813252.000000,1,167.000,183.000,168.000,198.000,143.000,125.000,0.000,0.000,0.000,106.000,167.000,1257.000000
16814603.000000,1,166.000,200.000,166.000,200.000,143.000,125.000,51.000,0.000,0.000,42.000,167.000,1260.000000
16815925.000000,1,167.000,187.000,167.000,200.000,143.000,125.000,62.000,0.000,0.000,26.000,166.000,1243.000000
16817282.000000,1,167.000,167.000,167.000,172.000,143.000,125.000,90.000,0.000,0.000,6.000,167.000,1204.000000
16818621.000000,1,166.000,166.000,166.000,167.000,143.000,125.000,83.000,0.000,0.000,11.000,167.000,1194.000000
16819955.000000,1,167.000,167.000,167.000,167.000,142.000,125.000,0.000,0.000,0.000,101.000,166.000,1202.000000
16821273.000000,1,167.000,167.000,167.000,166.000,143.000,125.000,62.000,0.000,0.000,30.000,167.000,1194.000000
16822602.000000,1,166.000,166.000,166.000,167.000,143.000,125.000,108.000,0.000,0.000,0.000,167.000,1208.000000
16823949.000000,1,167.000,167.000,167.000,167.000,143.000,125.000,85.000,0.000,0.000,12.000,166.000,1199.000000
16825306.000000,1,167.000,167.000,167.000,166.000,143.000,125.000,0.000,0.000,0.000,81.000,167.000,1183.000000
16826641.000000,1,166.000,166.000,166.000,167.000,143.000,125.000,0.000,0.000,0.000,100.000,167.000,1200.000000
16827960.000000,1,178.000,167.000,167.000,167.000,143.000,125.000,16.000,0.000,0.000,85.000,166.000,1214.000000
16829284.000000,1,200.000,196.000,167.000,166.000,142.000,125.000,96.000,0.000,0.000,0.000,167.000,1259.000000
16830631.000000,1,200.000,200.000,166.000,167.000,143.000,125.000,88.000,0.000,0.000,0.000,167.000,1256.000000
16831954.000000,1,187.000,194.000,167.000,163.000,143.000,118.000,91.000,0.000,0.000,0.000,166.000,1229.000000
