13255470.000000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000
13256938.000000,1,24.000,22.000,21.000,21.000,18.000,15.000,4.000,0.000,0.000,4.000,23.000,152.000000
13258462.000000,1,22.000,21.000,20.000,20.000,17.000,14.000,8.000,0.000,0.000,0.000,22.000,144.000000
13259972.000000,1,23.000,23.000,21.000,23.000,18.000,14.000,12.000,0.000,0.000,0.000,22.000,156.000000
13261437.000000,1,23.000,24.000,20.000,23.000,19.000,16.000,11.000,0.000,0.000,0.000,20.000,156.000000
13262947.000000,1,22.000,24.000,21.000,23.000,20.000,18.000,3.000,0.000,0.000,5.000,21.000,157.000000
13264449.000000,1,22.000,23.000,20.000,22.000,18.000,17.000,0.000,0.000,0.000,12.000,20.000,154.000000
13265934.000000,1,22.000,24.000,21.000,23.000,18.000,16.000,3.000,0.000,0.000,7.000,20.000,154.000000
13267412.000000,1,23.000,24.000,21.000,22.000,18.000,17.000,12.000,0.000,0.000,0.000,20.000,157.000000
13268899.000000,1,25.000,24.000,22.000,23.000,17.000,15.000,11.000,0.000,0.000,0.000,22.000,159.000000
13270380.000000,1,24.000,23.000,22.000,23.000,17.000,15.000,1.000,0.000,0.000,10.000,21.000,156.000000
13271838.000000,1,25.000,24.000,22.000,23.000,17.000,15.000,0.000,0.000,0.000,13.000,21.000,160.000000
13273309.000000,1,25.000,23.000,23.000,22.000,16.000,14.000,6.000,0.000,0.000,3.000,22.000,154.000000
13274814.000000,1,23.000,23.000,21.000,22.000,18.000,14.000,13.000,0.000,0.000,0.000,22.000,156.000000
13276291.000000,1,24.000,23.000,21.000,23.000,18.000,14.000,5.000,0.000,0.000,3.000,21.000,152.000000
13277801.000000,1,24.000,24.000,23.000,23.000,17.000,16.000,0.000,0.000,0.000,15.000,20.000,162.000000
13279300.000000,1,24.000,22.000,21.000,22.000,17.000,15.000,6.000,0.000,0.000,4.000,22.000,153.000000
13280793.000000,1,22.000,23.000,20.000,22.000,18.000,17.000,7.000,0.000,0.000,3.000,21.000,153.000000
13282251.000000,1,21.000,23.000,20.000,21.000,18.000,15.000,11.000,0.000,0.000,0.000,21.000,150.000000
13283731.000000,1,24.000,23.000,22.000,23.000,16.000,16.000,9.000,0.000,0.000,1.000,21.000,155.000000
13285220.000000,1,25.000,23.000,22.000,22.000,17.000,15.000,0.000,0.000,0.000,12.000,21.000,157.000000
13286712.000000,1,23.000,23.000,20.000,22.000,18.000,15.000,7.000,0.000,0.000,3.000,21.000,152.000000
13288212.000000,1,20.000,22.000,20.000,21.000,18.000,15.000,14.000,0.000,0.000,0.000,21.000,151.000000
13289738.000000,1,24.000,23.000,21.000,22.000,15.000,15.000,9.000,0.000,0.000,1.000,21.000,151.000000
13291248.000000,1,24.000,24.000,22.000,23.000,17.000,15.000,0.000,0.000,0.000,9.000,22.000,156.000000
13292731.000000,1,21.000,23.000,21.000,21.000,18.000,16.000,0.000,0.000,0.000,12.000,20.000,152.000000
13294230.000000,1,23.000,23.000,21.000,23.000,18.000,16.000,2.000,0.000,0.000,10.000,21.000,157.000000
13295723.000000,1,23.000,24.000,21.000,23.000,18.000,17.000,11.000,0.000,0.000,0.000,20.000,157.000000
13297229.000000,1,23.000,23.000,22.000,22.000,16.000,15.000,9.000,0.000,0.000,0.000,22.000,152.000000
13298705.000000,1,23.000,22.000,20.000,20.000,15.000,13.000,11.000,0.000,0.000,0.000,21.000,145.000000
13300165.000000,1,23.000,21.000,22.000,20.000,18.000,10.000,10.000,0.000,0.000,0.000,23.000,147.000000
