-3.64791,-5.32315,-2.39321,-2.39804,1.67037,1.40086
-3.77147,-7.03566,0.885977,0.880251,-1.86023,4.94481
-1.25207,-2.25705,1.95788,1.9522,-3.68798,6.42092
0.234899,4.02349,4.65511,4.6502,-8.00306,9.95992
-0.860697,5.5141,5.68974,5.685,-9.2426,11.0611
-0.0415282,0.880399,8.93811,8.93464,-11.1629,15.5599
5.25932,-1.38136,10.7782,10.7755,-13.4352,18.7225
10.3874,1.9215,11.6522,11.6499,-15.2001,19.8191
7.82474,6.689,12.5303,12.5285,-17.0725,19.8693
0.817241,7.67069,13.0759,13.0749,-17.6746,19.0848
1.76655,5.47561,12.9997,13.0003,-17.0558,19.752
4.71945,4.80379,12.7318,12.7327,-16.64,19.9821
7.25297,5.8455,11.7375,11.7398,-15.8322,19.6017
7.27104,6.24411,10.6083,10.6123,-14.6064,18.208
3.51765,5.88571,8.75312,8.75899,-12.2619,15.578
3.33221,3.33054,6.43229,6.43859,-9.23783,13.2234
3.67769,2.11901,4.91389,4.92087,-7.48666,11.6368
0.222581,2.43065,2.28521,2.29251,-4.67078,8.49986
5.32689,2.19807,-0.00881815,-0.0133123,-2.39713,6.50937
1.83617,2.79289,-1.69677,-1.69067,-0.517667,4.72
1.78638,-0.566563,-4.97517,-4.96943,3.69225,0.503205
3.11654,-2.63622,-7.01374,-7.00901,6.06735,-2.37168
-2.17997,-2.82629,-8.40125,-8.39714,7.49457,-4.94739
-5.06604,-2.17453,-10.0166,-10.0131,9.06691,-7.62303
-6.6935,-1.47523,-11.318,-11.3153,10.3525,-9.17401
-5.29521,-1.12519,-12.5873,-12.5857,11.7899,-10.1896
-5.25039,-1.6306,-12.9166,-12.9158,12.3321,-10.5324
-6.09524,-3.61598,-12.9563,-12.9562,12.9154,-10.7161
-5.85145,-6.97856,-12.7511,-12.751,13.2675,-10.4918
-5.31595,-11.0215,-11.8476,-11.8486,13.1356,-9.43725
-3.83876,-9.10388,-10.313,-10.3142,10.5477,-7.76622
-4.80997,-5.05919,-9.13685,-9.13842,8.67959,-6.69926
