18234213.000000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000
18235586.000000,1,143.000,143.000,119.000,135.000,113.000,92.000,33.000,0.000,0.000,30.000,143.000,951.000000
18236964.000000,1,143.000,142.000,120.000,123.000,101.000,88.000,63.000,0.000,0.000,0.000,143.000,923.000000
18238334.000000,1,143.000,143.000,139.000,143.000,123.000,93.000,79.000,0.000,0.000,0.000,143.000,1006.000000
18239682.000000,1,143.000,142.000,143.000,143.000,118.000,99.000,77.000,0.000,0.000,0.000,143.000,1008.000000
18241057.000000,1,142.000,143.000,143.000,143.000,117.000,113.000,30.000,0.000,0.000,33.000,143.000,1007.000000
18242416.000000,1,143.000,143.000,134.000,143.000,118.000,104.000,0.000,0.000,0.000,80.000,135.000,1000.000000
18243776.000000,1,143.000,142.000,131.000,143.000,120.000,104.000,20.000,0.000,0.000,53.000,130.000,986.000000
18245152.000000,1,143.000,144.000,142.000,142.000,121.000,104.000,79.000,0.000,0.000,0.000,131.000,1006.000000
18246531.000000,1,160.000,149.000,143.000,143.000,106.000,93.000,74.000,0.000,0.000,0.000,143.000,1011.000000
18247899.000000,1,167.000,143.000,143.000,143.000,104.000,98.000,9.000,0.000,0.000,65.000,143.000,1015.000000
18249256.000000,1,160.000,143.000,143.000,143.000,102.000,92.000,0.000,0.000,0.000,87.000,143.000,1013.000000
18250621.000000,1,166.000,143.000,143.000,143.000,101.000,93.000,41.000,0.000,0.000,23.000,143.000,996.000000
18251975.000000,1,151.000,142.000,143.000,143.000,116.000,85.000,84.000,0.000,0.000,0.000,142.000,1006.000000
18253338.000000,1,143.000,143.000,142.000,142.000,110.000,93.000,46.000,0.000,0.000,20.000,143.000,982.000000
18254698.000000,1,153.000,143.000,143.000,147.000,108.000,94.000,0.000,0.000,0.000,91.000,133.000,1012.000000
18256043.000000,1,142.000,143.000,143.000,143.000,118.000,95.000,38.000,0.000,0.000,33.000,139.000,994.000000
18257404.000000,1,143.000,143.000,138.000,143.000,125.000,104.000,52.000,0.000,0.000,20.000,143.000,1011.000000
18258751.000000,1,141.000,142.000,129.000,142.000,125.000,99.000,73.000,0.000,0.000,5.000,143.000,999.000000
