13214040.000000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000
13215441.000000,1,74.000,69.000,64.000,67.000,54.000,46.000,17.000,0.000,0.000,15.000,74.000,480.000000
13221276.000000,1,71.000,66.000,60.000,63.000,52.000,44.000,30.000,0.000,0.000,0.000,71.000,457.000000
13231650.000000,1,73.000,73.000,66.000,71.000,57.000,47.000,39.000,0.000,0.000,0.000,67.000,493.000000
13242087.000000,1,72.000,76.000,66.000,71.000,58.000,49.000,36.000,0.000,0.000,0.000,66.000,494.000000
13252468.000000,1,71.000,77.000,65.000,70.000,60.000,54.000,15.000,0.000,0.000,17.000,63.000,492.000000
13262819.000000,1,68.000,73.000,62.000,71.000,58.000,52.000,0.000,0.000,0.000,40.000,61.000,485.000000
13273196.000000,1,69.000,74.000,64.000,72.000,54.000,52.000,11.000,0.000,0.000,25.000,64.000,485.000000
13282243.000000,1,72.000,76.000,66.000,71.000,55.000,50.000,39.000,0.000,0.000,0.000,63.000,492.000000
13283650.000000,1,77.000,77.000,69.000,73.000,53.000,46.000,36.000,0.000,0.000,0.000,66.000,497.000000
13285055.000000,1,77.000,72.000,66.000,71.000,53.000,48.000,4.000,0.000,0.000,33.000,66.000,490.000000
13286458.000000,1,77.000,74.000,67.000,72.000,53.000,47.000,0.000,0.000,0.000,42.000,65.000,497.000000
13287887.000000,1,77.000,74.000,69.000,71.000,51.000,45.000,21.000,0.000,0.000,11.000,71.000,490.000000
13289304.000000,1,72.000,69.000,66.000,69.000,56.000,41.000,42.000,0.000,0.000,0.000,67.000,482.000000
13290755.000000,1,77.000,71.000,68.000,70.000,54.000,46.000,22.000,0.000,0.000,11.000,70.000,489.000000
13292207.000000,1,75.000,75.000,70.000,71.000,54.000,47.000,0.000,0.000,0.000,45.000,63.000,500.000000
13293655.000000,1,75.000,73.000,67.000,72.000,55.000,49.000,20.000,0.000,0.000,15.000,65.000,491.000000
13295103.000000,1,70.000,70.000,63.000,69.000,54.000,50.000,25.000,0.000,0.000,11.000,65.000,477.000000
13296544.000000,1,67.000,70.000,64.000,67.000,54.000,49.000,37.000,0.000,0.000,2.000,66.000,476.000000
13297990.000000,1,74.000,76.000,68.000,70.000,51.000,47.000,32.000,0.000,0.000,4.000,66.000,488.000000
13299420.000000,1,77.000,73.000,68.000,68.000,52.000,47.000,0.000,0.000,0.000,39.000,67.000,491.000000
13300840.000000,1,72.000,70.000,63.000,70.000,54.000,48.000,25.000,0.000,0.000,11.000,66.000,479.000000
13302260.000000,1,63.000,71.000,61.000,66.000,57.000,46.000,43.000,0.000,0.000,0.000,64.000,471.000000
13303696.000000,1,75.000,69.000,68.000,69.000,49.000,48.000,30.000,0.000,0.000,5.000,67.000,480.000000
13305136.000000,1,75.000,76.000,69.000,71.000,52.000,47.000,0.000,0.000,0.000,31.000,65.000,486.000000
