14624781.000000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000
14626190.000000,1,36.000,31.000,29.000,30.000,24.000,20.000,5.000,0.000,0.000,4.000,32.000,211.000000
14627604.000000,1,31.000,29.000,28.000,27.000,23.000,18.000,9.000,0.000,0.000,0.000,31.000,196.000000
14629027.000000,1,36.000,36.000,28.000,34.000,25.000,20.000,15.000,0.000,0.000,0.000,29.000,223.000000
14630438.000000,1,35.000,39.000,29.000,35.000,26.000,21.000,14.000,0.000,0.000,0.000,29.000,228.000000
14631847.000000,1,32.000,40.000,28.000,35.000,27.000,24.000,4.000,0.000,0.000,6.000,28.000,224.000000
14633194.000000,1,30.000,38.000,28.000,34.000,25.000,23.000,0.000,0.000,0.000,15.000,28.000,221.000000
14634531.000000,1,32.000,38.000,29.000,31.000,25.000,23.000,4.000,0.000,0.000,9.000,28.000,219.000000
14635853.000000,1,34.000,40.000,29.000,34.000,24.000,22.000,16.000,0.000,0.000,0.000,28.000,227.000000
14637196.000000,1,42.000,40.000,30.000,37.000,23.000,20.000,13.000,0.000,0.000,0.000,29.000,234.000000
14638574.000000,1,42.000,37.000,30.000,37.000,24.000,21.000,1.000,0.000,0.000,12.000,29.000,233.000000
14640000.000000,1,41.000,38.000,30.000,32.000,23.000,19.000,0.000,0.000,0.000,18.000,29.000,230.000000
14641404.000000,1,42.000,38.000,35.000,33.000,22.000,20.000,6.000,0.000,0.000,3.000,30.000,229.000000
14642797.000000,1,36.000,34.000,29.000,31.000,25.000,17.000,17.000,0.000,0.000,0.000,30.000,219.000000
14644165.000000,1,42.000,37.000,32.000,33.000,23.000,19.000,7.000,0.000,0.000,4.000,30.000,227.000000
14645522.000000,1,40.000,39.000,31.000,33.000,24.000,21.000,0.000,0.000,0.000,19.000,28.000,235.000000
14646876.000000,1,39.000,34.000,29.000,33.000,24.000,21.000,7.000,0.000,0.000,5.000,29.000,221.000000
14648229.000000,1,33.000,35.000,29.000,30.000,24.000,22.000,9.000,0.000,0.000,4.000,29.000,215.000000
14649611.000000,1,29.000,36.000,28.000,29.000,24.000,20.000,15.000,0.000,0.000,0.000,29.000,210.000000
14650954.000000,1,39.000,38.000,29.000,33.000,23.000,21.000,11.000,0.000,0.000,1.000,29.000,224.000000
14652304.000000,1,42.000,37.000,30.000,34.000,22.000,20.000,0.000,0.000,0.000,16.000,29.000,230.000000
14653656.000000,1,36.000,32.000,28.000,30.000,24.000,20.000,9.000,0.000,0.000,3.000,30.000,212.000000
14655051.000000,1,29.000,33.000,27.000,28.000,25.000,20.000,18.000,0.000,0.000,0.000,28.000,208.000000
14656455.000000,1,40.000,36.000,30.000,32.000,21.000,21.000,11.000,0.000,0.000,2.000,29.000,222.000000
14657844.000000,1,38.000,40.000,30.000,36.000,23.000,21.000,0.000,0.000,0.000,10.000,30.000,228.000000
14659251.000000,1,28.000,34.000,28.000,29.000,25.000,20.000,0.000,0.000,0.000,16.000,28.000,208.000000
14660628.000000,1,37.000,38.000,29.000,34.000,24.000,22.000,3.000,0.000,0.000,13.000,28.000,228.000000
14662034.000000,1,35.000,42.000,29.000,36.000,24.000,23.000,14.000,0.000,0.000,0.000,28.000,231.000000
14663405.000000,1,38.000,33.000,30.000,31.000,21.000,20.000,10.000,0.000,0.000,0.000,30.000,213.000000
14664788.000000,1,34.000,32.000,28.000,29.000,22.000,17.000,14.000,0.000,0.000,0.000,30.000,206.000000
14666177.000000,1,31.000,29.000,30.000,27.000,23.000,12.000,12.000,0.000,0.000,0.000,35.000,199.000000
14667553.000000,1,33.000,29.000,29.000,27.000,24.000,8.000,10.000,0.000,4.000,0.000,33.000,197.000000
14668951.000000,1,30.000,30.000,29.000,31.000,22.000,20.000,8.000,0.000,0.000,0.000,30.000,200.000000
14670329.000000,1,30.000,30.000,29.000,27.000,25.000,6.000,11.000,0.000,5.000,0.000,36.000,199.000000
14671712.000000,1,29.000,27.000,28.000,26.000,23.000,3.000,1.000,0.000,7.000,11.000,36.000,191.000000
14673089.000000,1,33.000,30.000,30.000,25.000,22.000,14.000,11.000,0.000,0.000,2.000,34.000,201.000000
14674446.000000,1,31.000,28.000,29.000,25.000,22.000,13.000,8.000,0.000,0.000,6.000,35.000,197.000000
14675776.000000,1,34.000,30.000,30.000,25.000,23.000,14.000,11.000,0.000,0.000,1.000,35.000,203.000000
14677142.000000,1,31.000,27.000,29.000,24.000,23.000,13.000,1.000,0.000,0.000,12.000,35.000,195.000000
14678518.000000,1,35.000,29.000,30.000,26.000,22.000,13.000,15.000,0.000,0.000,0.000,34.000,204.000000
14679907.000000,1,32.000,29.000,29.000,26.000,22.000,3.000,9.000,0.000,7.000,0.000,33.000,190.000000
14681266.000000,1,30.000,29.000,29.000,25.000,20.000,16.000,10.000,0.000,0.000,0.000,33.000,192.000000
14682622.000000,1,30.000,28.000,30.000,26.000,22.000,13.000,10.000,0.000,0.000,0.000,38.000,197.000000
14683975.000000,1,30.000,29.000,29.000,26.000,23.000,12.000,10.000,0.000,0.000,0.000,35.000,194.000000
14685382.000000,1,30.000,29.000,29.000,26.000,23.000,11.000,11.000,0.000,2.000,0.000,33.000,194.000000
14686747.000000,1,30.000,29.000,30.000,26.000,23.000,11.000,10.000,0.000,3.000,0.000,33.000,195.000000
