6225106.000000,1,0.000,0.000,0.000,0.000,0.000,0.000000
6226497.000000,1,72.000,28.000,50.000,79.000,57.000,286.000000
6227864.000000,1,69.000,65.000,7.000,77.000,61.000,279.000000
6229233.000000,1,71.000,0.000,75.000,80.000,65.000,291.000000
6230613.000000,1,70.000,0.000,40.000,75.000,70.000,255.000000
6231986.000000,1,61.000,17.000,0.000,76.000,80.000,234.000000
6233360.000000,1,69.000,0.000,0.000,74.000,75.000,218.000000
6234726.000000,1,72.000,0.000,0.000,75.000,75.000,222.000000
6236077.000000,1,70.000,0.000,33.000,78.000,68.000,249.000000
6237416.000000,1,55.000,25.000,80.000,86.000,56.000,302.000000
6238765.000000,1,68.000,8.000,75.000,83.000,76.000,310.000000
6240131.000000,1,75.000,29.000,54.000,87.000,59.000,304.000000
6241481.000000,1,75.000,31.000,54.000,81.000,52.000,293.000000
6242830.000000,1,70.000,74.000,41.000,80.000,61.000,326.000000
6244217.000000,1,75.000,0.000,75.000,83.000,62.000,295.000000
6245509.000000,1,75.000,0.000,80.000,80.000,76.000,311.000000
6246892.000000,1,70.000,0.000,70.000,79.000,76.000,295.000000
6248247.000000,1,70.000,0.000,38.000,75.000,75.000,258.000000
6249627.000000,1,70.000,0.000,73.000,79.000,57.000,279.000000
6250974.000000,1,73.000,0.000,77.000,82.000,65.000,297.000000
6252330.000000,1,72.000,44.000,35.000,80.000,65.000,296.000000
6253664.000000,1,70.000,8.000,73.000,79.000,67.000,297.000000
6255001.000000,1,70.000,0.000,70.000,76.000,60.000,276.000000
6256364.000000,1,57.000,23.000,75.000,81.000,73.000,309.000000
6257743.000000,1,72.000,0.000,80.000,81.000,70.000,303.000000
6259124.000000,1,70.000,0.000,70.000,77.000,74.000,291.000000
6260494.000000,1,74.000,0.000,55.000,79.000,76.000,284.000000
6261840.000000,1,71.000,0.000,41.000,78.000,75.000,265.000000
6263179.000000,1,75.000,0.000,76.000,79.000,72.000,302.000000
6264536.000000,1,70.000,34.000,58.000,75.000,60.000,297.000000
6265922.000000,1,65.000,75.000,75.000,75.000,56.000,346.000000
6267293.000000,1,70.000,70.000,65.000,73.000,55.000,333.000000
6268650.000000,1,65.000,17.000,62.000,76.000,53.000,273.000000
6269980.000000,1,69.000,70.000,72.000,71.000,58.000,340.000000
6271339.000000,1,63.000,70.000,71.000,70.000,53.000,327.000000
6272664.000000,1,64.000,74.000,75.000,74.000,56.000,343.000000
6274018.000000,1,63.000,71.000,76.000,71.000,52.000,333.000000
6275367.000000,1,62.000,70.000,67.000,75.000,52.000,326.000000
6276721.000000,1,58.000,69.000,70.000,70.000,53.000,320.000000
6278067.000000,1,67.000,71.000,78.000,73.000,54.000,343.000000
6279424.000000,1,65.000,70.000,74.000,72.000,52.000,333.000000
6280776.000000,1,63.000,71.000,23.000,75.000,49.000,281.000000
6282131.000000,1,65.000,72.000,67.000,70.000,52.000,326.000000
6283487.000000,1,65.000,69.000,72.000,74.000,52.000,332.000000
6284836.000000,1,65.000,70.000,31.000,72.000,53.000,291.000000
6286174.000000,1,68.000,75.000,48.000,74.000,51.000,316.000000
6287508.000000,1,63.000,70.000,75.000,70.000,52.000,330.000000
6288839.000000,1,65.000,70.000,66.000,77.000,52.000,330.000000
6290178.000000,1,67.000,30.000,60.000,73.000,46.000,276.000000
6291520.000000,1,67.000,72.000,57.000,75.000,55.000,326.000000
6292865.000000,1,70.000,70.000,75.000,70.000,52.000,337.000000
6294221.000000,1,65.000,70.000,75.000,72.000,52.000,334.000000
6295595.000000,1,65.000,70.000,75.000,72.000,49.000,331.000000
6296964.000000,1,65.000,70.000,74.000,71.000,51.000,331.000000
