8871693.000000,1,0.000,0.000,0.000,0.000,0.000,0.000000
8873088.000000,1,169.000,69.000,131.000,201.000,161.000,731.000000
8874467.000000,1,166.000,156.000,14.000,200.000,149.000,685.000000
8875852.000000,1,167.000,0.000,200.000,200.000,143.000,710.000000
8877260.000000,1,167.000,0.000,100.000,183.000,156.000,606.000000
8878670.000000,1,139.000,36.000,0.000,167.000,166.000,508.000000
8880077.000000,1,167.000,0.000,0.000,167.000,167.000,501.000000
8881463.000000,1,166.000,0.000,0.000,166.000,167.000,499.000000
8882863.000000,1,167.000,0.000,78.000,180.000,150.000,575.000000
8884305.000000,1,120.000,58.000,200.000,200.000,125.000,703.000000
8885720.000000,1,182.000,19.000,200.000,200.000,197.000,798.000000
8887116.000000,1,200.000,65.000,137.000,200.000,154.000,756.000000
8888515.000000,1,200.000,72.000,132.000,200.000,143.000,747.000000
8889917.000000,1,186.000,192.000,83.000,171.000,143.000,775.000000
8891279.000000,1,167.000,0.000,200.000,167.000,157.000,691.000000
8892663.000000,1,166.000,0.000,200.000,167.000,200.000,733.000000
8894062.000000,1,167.000,0.000,186.000,166.000,196.000,715.000000
8895468.000000,1,167.000,0.000,89.000,183.000,200.000,639.000000
8896866.000000,1,166.000,0.000,166.000,200.000,151.000,683.000000
8898269.000000,1,167.000,0.000,167.000,200.000,163.000,697.000000
8899660.000000,1,167.000,109.000,77.000,200.000,159.000,712.000000
8901052.000000,1,166.000,15.000,176.000,200.000,151.000,708.000000
8902446.000000,1,167.000,0.000,167.000,200.000,143.000,677.000000
8903807.000000,1,139.000,53.000,166.000,200.000,186.000,744.000000
8905205.000000,1,200.000,0.000,167.000,200.000,187.000,754.000000
8906594.000000,1,172.000,0.000,166.000,200.000,175.000,713.000000
8908004.000000,1,167.000,0.000,134.000,190.000,167.000,658.000000
8909420.000000,1,166.000,0.000,95.000,179.000,167.000,607.000000
8910801.000000,1,167.000,0.000,200.000,167.000,162.000,696.000000
8912152.000000,1,167.000,82.000,147.000,166.000,140.000,702.000000
8913520.000000,1,166.000,200.000,200.000,167.000,142.000,875.000000
8914875.000000,1,167.000,187.000,170.000,167.000,143.000,834.000000
8916228.000000,1,167.000,33.000,143.000,166.000,143.000,652.000000
8917603.000000,1,166.000,166.000,180.000,167.000,143.000,822.000000
8919009.000000,1,167.000,167.000,200.000,167.000,143.000,844.000000
8920414.000000,1,167.000,167.000,200.000,166.000,143.000,843.000000
8921757.000000,1,166.000,166.000,200.000,167.000,143.000,842.000000
8923136.000000,1,167.000,167.000,165.000,167.000,142.000,808.000000
8924524.000000,1,167.000,167.000,178.000,166.000,143.000,821.000000
8925863.000000,1,166.000,166.000,167.000,167.000,143.000,809.000000
8927178.000000,1,167.000,167.000,167.000,167.000,143.000,811.000000
8928552.000000,1,167.000,167.000,51.000,166.000,143.000,694.000000
8929893.000000,1,166.000,166.000,164.000,167.000,143.000,806.000000
8931218.000000,1,167.000,167.000,200.000,167.000,143.000,844.000000
8932545.000000,1,167.000,166.000,83.000,166.000,142.000,724.000000
8933884.000000,1,166.000,167.000,116.000,167.000,143.000,759.000000
8935247.000000,1,157.000,167.000,200.000,167.000,143.000,834.000000
8936654.000000,1,143.000,166.000,171.000,166.000,143.000,789.000000
8938031.000000,1,143.000,70.000,146.000,167.000,129.000,655.000000
8939396.000000,1,143.000,165.000,142.000,167.000,125.000,742.000000
8940775.000000,1,143.000,166.000,200.000,166.000,125.000,800.000000
8942144.000000,1,143.000,167.000,200.000,167.000,125.000,802.000000
8943564.000000,1,142.000,167.000,200.000,167.000,125.000,801.000000
8944928.000000,1,143.000,166.000,200.000,166.000,125.000,800.000000
8946307.000000,1,143.000,167.000,200.000,167.000,125.000,802.000000
8947665.000000,1,143.000,115.000,154.000,167.000,125.000,704.000000
8949049.000000,1,143.000,169.000,174.000,166.000,125.000,777.000000
8950415.000000,1,143.000,167.000,138.000,167.000,125.000,740.000000
8951771.000000,1,130.000,167.000,171.000,167.000,125.000,760.000000
8953093.000000,1,125.000,166.000,200.000,166.000,125.000,782.000000
8954474.000000,1,125.000,167.000,200.000,167.000,125.000,784.000000
8955841.000000,1,125.000,167.000,200.000,167.000,125.000,784.000000
8957236.000000,1,125.000,166.000,200.000,166.000,125.000,782.000000
8958598.000000,1,125.000,167.000,200.000,167.000,125.000,784.000000
8959966.000000,1,125.000,167.000,200.000,167.000,125.000,784.000000
8961332.000000,1,125.000,166.000,200.000,166.000,125.000,782.000000
8962701.000000,1,125.000,167.000,200.000,167.000,125.000,784.000000
8964074.000000,1,128.000,164.000,147.000,167.000,125.000,731.000000
8965448.000000,1,143.000,143.000,175.000,166.000,125.000,752.000000
8966829.000000,1,143.000,167.000,200.000,167.000,125.000,802.000000
8968197.000000,1,143.000,166.000,200.000,167.000,125.000,801.000000
8969571.000000,1,143.000,167.000,200.000,166.000,125.000,801.000000
8970909.000000,1,143.000,167.000,200.000,167.000,125.000,802.000000
8972273.000000,1,142.000,166.000,200.000,167.000,125.000,800.000000
8973655.000000,1,143.000,167.000,200.000,166.000,125.000,801.000000
8975034.000000,1,143.000,167.000,190.000,167.000,125.000,792.000000
8976402.000000,1,143.000,166.000,132.000,167.000,125.000,733.000000
8977761.000000,1,143.000,167.000,200.000,166.000,125.000,801.000000
8979098.000000,1,143.000,109.000,147.000,167.000,125.000,691.000000
8980469.000000,1,143.000,174.000,132.000,167.000,125.000,741.000000
8981830.000000,1,142.000,166.000,200.000,166.000,125.000,799.000000
8983175.000000,1,143.000,167.000,200.000,167.000,125.000,802.000000
8984520.000000,1,143.000,167.000,200.000,167.000,125.000,802.000000
8985895.000000,1,143.000,166.000,163.000,173.000,125.000,770.000000
8987228.000000,1,143.000,167.000,200.000,166.000,125.000,801.000000
8988648.000000,1,143.000,167.000,200.000,167.000,125.000,802.000000
8990048.000000,1,143.000,166.000,159.000,167.000,125.000,760.000000
8991492.000000,2,35.000,41.000,3.000,41.000,31.000,151.000000
8992929.000000,2,0.000,0.000,0.000,0.000,0.000,0.000000
8994358.000000,2,1.000,0.000,63.000,31.000,0.000,95.000000
8995777.000000,2,0.000,0.000,83.000,33.000,0.000,116.000000
8997190.000000,2,0.000,0.000,0.000,56.000,0.000,56.000000
8998601.000000,2,2.000,0.000,11.000,121.000,0.000,134.000000
9000016.000000,2,0.000,0.000,0.000,0.000,0.000,0.000000
9001433.000000,2,0.000,0.000,0.000,0.000,0.000,0.000000
9002862.000000,2,1.000,0.000,46.000,0.000,0.000,47.000000
9004293.000000,2,1.000,4.000,143.000,72.000,0.000,220.000000
9005712.000000,2,0.000,4.000,10.000,143.000,4.000,161.000000
9007140.000000,2,1.000,0.000,0.000,58.000,0.000,59.000000
9008573.000000,2,0.000,0.000,0.000,0.000,0.000,0.000000
9009972.000000,2,1.000,0.000,0.000,4.000,0.000,5.000000
9011380.000000,2,0.000,0.000,0.000,0.000,0.000,0.000000
9012798.000000,2,2.000,66.000,0.000,7.000,0.000,75.000000
9014219.000000,2,0.000,0.000,0.000,0.000,0.000,0.000000
9015622.000000,2,0.000,0.000,0.000,0.000,0.000,0.000000
9017021.000000,2,0.000,0.000,0.000,0.000,0.000,0.000000
9018423.000000,2,0.000,0.000,0.000,0.000,0.000,0.000000
